id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1310570026571902982,1310570026571902982,2020-09-28 16:20:18 ????????????? ????? (????),2020-09-28,16:20:18,+0200,1227238114621394950,jengais,jengais,,I've completed the Intro to Machine Learning course on Kaggle!  https://t.co/UMM6bYIV7v,en,[],['https://www.kaggle.com/learn/certification/evgheniigaisinschii/intro-to-machine-learning'],[],0,0,0,[],[],https://twitter.com/jengais/status/1310570026571902982,False,,0,,,,,,,,[],,,,
1227238933093740546,1227238933093740546,2020-02-11 16:32:17 ????????????? ????? (????),2020-02-11,16:32:17,+0200,1227238114621394950,jengais,jengais,,«DC Entertainment: Remove Amber Heard from Aquaman 2» - Подпишите петицию!  https://t.co/jTUbBUGc0u via @Change,und,"[{'screen_name': 'change', 'name': 'change.org', 'id': '15947602'}]",['http://chng.it/scLFgwGt'],[],0,0,0,[],[],https://twitter.com/jengais/status/1227238933093740546,False,,0,,,,,,,,[],,,,
