Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,97.589996,98.809998,96.769997,97.620003,89.646370,13237200
2019-01-02,95.949997,99.779999,95.940002,99.309998,91.198318,15670900
2019-01-03,98.639999,98.889999,96.690002,97.110001,89.902237,16286400
2019-01-04,99.110001,100.930000,98.279999,100.690002,93.216507,16935200
2019-01-07,100.430000,101.470001,99.709999,100.760002,93.281319,15430700
2019-01-08,101.629997,101.820000,99.550003,100.570000,93.105415,13578800
2019-01-09,100.809998,101.489998,99.930000,100.400002,92.948044,14230300
2019-01-10,100.019997,100.730003,99.269997,100.389999,92.938782,14376100
2019-01-11,99.889999,100.169998,98.949997,99.910004,92.494415,15439900
2019-01-14,98.870003,101.360001,98.660004,100.940002,93.447960,21258500
2019-01-15,98.889999,102.470001,98.599998,101.680000,94.133034,26504900
2019-01-16,102.250000,103.449997,101.800003,102.500000,94.892166,18533000
2019-01-17,102.110001,103.500000,101.919998,102.919998,95.280991,14247600
2019-01-18,103.769997,104.900002,102.830002,104.589996,96.827042,16428700
2019-01-22,103.080002,103.589996,102.129997,102.940002,95.299507,17083700
2019-01-23,103.440002,103.699997,101.970001,102.680000,95.058807,12146700
2019-01-24,102.129997,103.089996,101.940002,102.739998,95.114357,11296800
2019-01-25,103.510002,104.309998,102.739998,103.389999,95.716110,14369400
2019-01-28,102.889999,104.239998,102.589996,103.879997,96.169746,12283100
2019-01-29,103.879997,105.110001,103.730003,104.169998,96.438210,9743300
2019-01-30,104.139999,105.239998,103.779999,104.410004,96.660400,12526300
2019-01-31,103.410004,103.800003,102.730003,103.500000,95.817955,17520600
2019-02-01,104.000000,104.849998,103.519997,103.879997,96.169746,13000800
2019-02-04,103.790001,104.250000,103.010002,104.250000,96.512283,9871500
2019-02-05,104.519997,104.550003,103.290001,103.790001,96.086418,12763000
2019-02-06,103.709999,104.620003,103.470001,103.739998,96.040138,8745000
2019-02-07,103.250000,103.500000,101.440002,102.379997,94.781082,13177500
2019-02-08,102.080002,102.339996,100.059998,101.360001,93.836792,12892600
2019-02-11,101.760002,102.010002,100.769997,100.879997,93.392410,10978500
2019-02-12,101.949997,102.919998,101.889999,102.599998,94.984756,12852300
2019-02-13,102.900002,103.849998,102.900002,103.089996,95.438370,10754100
2019-02-14,102.470001,103.099998,101.349998,102.419998,94.818100,11518500
2019-02-15,103.900002,105.699997,103.660004,105.550003,97.715790,14716900
2019-02-19,104.910004,105.370003,103.809998,105.180000,97.373260,12764900
2019-02-20,105.209999,105.800003,104.879997,105.690002,97.845398,10030300
2019-02-21,105.449997,105.989998,104.959999,105.470001,97.641724,8400100
2019-02-22,105.699997,106.089996,104.779999,105.000000,97.206627,10647300
2019-02-25,105.750000,107.269997,105.690002,106.099998,98.224968,11230700
2019-02-26,104.500000,105.470001,103.940002,105.290001,97.475090,15465400
2019-02-27,105.180000,105.379997,104.510002,105.160004,97.354744,9968800
2019-02-28,105.010002,105.209999,104.180000,104.360001,96.614113,15156900
2019-03-01,105.099998,105.910004,104.199997,104.430000,96.678925,13813300
2019-03-04,104.919998,105.919998,103.269997,104.190002,96.456726,12466300
2019-03-05,104.129997,104.550003,103.260002,104.110001,96.382675,10856600
2019-03-06,103.860001,104.570000,103.550003,103.720001,96.021622,9070800
2019-03-07,103.250000,103.470001,102.160004,102.970001,95.327286,12705700
2019-03-08,101.989998,103.230003,101.989998,103.010002,95.364326,10582400
2019-03-11,103.980003,104.550003,103.660004,104.349998,96.604858,9763200
2019-03-12,104.589996,104.790001,103.750000,104.040001,96.317871,10219100
2019-03-13,104.190002,104.980003,103.949997,104.389999,96.641907,13022200
2019-03-14,104.500000,105.870003,104.459999,105.339996,97.521370,10926500
2019-03-15,105.410004,106.800003,105.230003,106.550003,98.641579,24811700
2019-03-18,106.550003,107.790001,106.500000,107.190002,99.234077,12935500
2019-03-19,108.199997,108.400002,106.550003,106.800003,98.873016,12889300
2019-03-20,106.430000,106.650002,104.410004,104.519997,96.762245,14920700
2019-03-21,103.489998,103.489998,102.279999,102.870003,95.234711,19751000
2019-03-22,101.820000,102.320000,99.519997,99.760002,92.355545,31115200
2019-03-25,99.589996,100.570000,98.089996,98.930000,91.587151,21032300
2019-03-26,99.820000,100.400002,98.820000,99.919998,92.503662,15987100
2019-03-27,99.879997,100.449997,99.080002,99.580002,92.188896,12753200
2019-03-28,100.000000,100.800003,99.739998,100.709999,93.235023,12454100
2019-03-29,101.540001,101.989998,100.589996,101.230003,93.716446,14523400
2019-04-01,102.150002,104.680000,102.120003,104.639999,96.873337,17499300
2019-04-02,104.599998,105.440002,104.330002,105.139999,97.336227,10295400
2019-04-03,105.809998,106.360001,104.790001,105.349998,97.530632,11499200
2019-04-04,104.550003,105.730003,104.449997,105.559998,98.472824,11952100
2019-04-05,105.800003,106.110001,104.989998,105.309998,98.239616,9933700
2019-04-08,105.110001,105.650002,104.910004,105.650002,98.556801,8056300
2019-04-09,105.080002,105.199997,104.250000,104.870003,97.829155,9092200
2019-04-10,105.129997,105.720001,104.470001,105.339996,98.267578,10882300
2019-04-11,105.709999,106.730003,105.559998,106.230003,99.097847,11183800
2019-04-12,109.440002,111.849998,108.879997,111.209999,103.743492,25834100
2019-04-15,110.919998,111.000000,109.120003,109.940002,102.558754,15163800
2019-04-16,109.900002,111.389999,109.860001,111.099998,103.640877,11583200
2019-04-17,111.699997,114.660004,111.010002,114.300003,106.626045,17791900
2019-04-18,114.529999,114.949997,113.330002,113.459999,105.842438,12501900
2019-04-22,112.830002,113.930000,112.660004,113.599998,105.973022,7975900
2019-04-23,113.000000,114.370003,112.849998,113.739998,106.103638,9193100
2019-04-24,113.260002,114.150002,112.809998,113.550003,105.926392,9245700
2019-04-25,113.010002,114.150002,112.500000,113.610001,105.982353,9311800
2019-04-26,113.949997,114.580002,113.599998,114.470001,106.784615,7889300
2019-04-29,114.599998,117.160004,114.449997,116.120003,108.323845,14242200
2019-04-30,116.430000,116.720001,115.260002,116.050003,108.258553,11389100
2019-05-01,115.720001,117.000000,115.110001,115.160004,107.428291,10412900
2019-05-02,115.169998,115.779999,114.580002,115.410004,107.661522,8613300
2019-05-03,116.000000,116.680000,115.669998,116.120003,108.323845,8185400
2019-05-06,114.180000,115.470001,113.720001,115.089996,107.362984,9387000
2019-05-07,114.029999,114.029999,112.290001,113.209999,105.609215,15017700
2019-05-08,112.660004,113.669998,112.459999,112.610001,105.049507,9575800
2019-05-09,111.139999,112.739998,110.580002,112.519997,104.965530,12205900
2019-05-10,111.750000,112.839996,110.540001,112.510002,104.956215,13189000
2019-05-13,110.080002,110.449997,108.980003,109.449997,102.101654,13783700
2019-05-14,109.550003,111.720001,109.500000,110.320000,102.913254,10503600
2019-05-15,109.209999,110.900002,108.610001,109.900002,102.521454,10142000
2019-05-16,110.620003,112.169998,110.589996,111.309998,103.836784,9672700
2019-05-17,110.000000,111.750000,109.830002,110.769997,103.333038,9570100
2019-05-20,110.580002,111.809998,110.370003,111.349998,103.874100,8518200
2019-05-21,111.440002,111.919998,111.220001,111.730003,104.228584,7967900
2019-05-22,111.400002,111.790001,110.750000,110.820000,103.379677,7918900
2019-05-23,109.639999,109.790001,107.500000,108.639999,101.346046,14558000
2019-05-24,109.519997,109.959999,109.190002,109.709999,102.344200,8537300
2019-05-28,109.199997,109.830002,108.440002,108.519997,101.234093,11665500
2019-05-29,107.449997,108.400002,107.059998,108.220001,100.954239,9966400
2019-05-30,108.650002,109.180000,106.540001,107.059998,99.872116,10367800
2019-05-31,105.559998,106.589996,104.839996,105.959999,98.845970,10952800
2019-06-03,105.800003,106.860001,105.300003,106.459999,99.312393,11680700
2019-06-04,107.849998,109.900002,107.129997,109.739998,102.372185,12858600
2019-06-05,109.860001,110.379997,108.639999,110.129997,102.736000,8340500
2019-06-06,110.150002,110.870003,108.930000,110.370003,102.959885,8726700
2019-06-07,109.699997,110.019997,108.959999,109.160004,101.831131,10618900
2019-06-10,110.750000,111.209999,110.220001,110.339996,102.931885,11380600
2019-06-11,110.820000,111.570000,110.370003,110.680000,103.249084,9847700
2019-06-12,110.699997,110.900002,108.889999,109.269997,101.933731,9670500
2019-06-13,109.459999,110.160004,109.050003,109.540001,102.185616,8406900
2019-06-14,109.570000,110.300003,108.629997,109.820000,102.446815,9077400
2019-06-17,109.699997,110.370003,109.059998,109.220001,101.887108,8128600
2019-06-18,109.010002,111.410004,108.980003,110.709999,103.277061,11057300
2019-06-19,110.820000,111.589996,109.699997,109.910004,102.530777,13126500
2019-06-20,110.879997,111.089996,109.029999,110.190002,102.791985,13638000
2019-06-21,110.190002,111.669998,109.089996,109.440002,102.092331,27089500
2019-06-24,109.279999,109.769997,108.540001,108.660004,101.364700,13039600
2019-06-25,108.680000,108.980003,107.669998,107.760002,100.525124,18660100
2019-06-26,108.300003,109.309998,108.160004,108.480003,101.196785,10324600
2019-06-27,108.839996,109.550003,108.440002,108.839996,101.532623,10906600
2019-06-28,111.040001,112.430000,110.900002,111.800003,104.293892,21634700
2019-07-01,113.230003,114.519997,113.080002,113.680000,106.047653,12724500
2019-07-02,113.510002,114.199997,113.220001,113.800003,106.159599,10174900
2019-07-03,113.339996,113.870003,112.260002,112.820000,105.990501,6849400
2019-07-05,113.510002,114.269997,112.919998,113.489998,106.619957,7929400
2019-07-08,112.959999,113.480003,112.500000,112.870003,106.037483,6917200
2019-07-09,112.279999,113.489998,112.150002,113.349998,106.488419,8947300
2019-07-10,113.370003,113.830002,112.739998,113.019997,106.178383,9242300
2019-07-11,113.370003,114.360001,113.120003,114.099998,107.193024,11595200
2019-07-12,114.129997,115.349998,113.930000,115.300003,108.320374,10783400
2019-07-15,115.540001,115.570000,113.529999,113.900002,107.005135,12946600
2019-07-16,113.480003,115.500000,112.919998,115.120003,108.151291,16945000
2019-07-17,114.430000,114.940002,113.730003,113.989998,107.089684,13120900
2019-07-18,113.930000,115.070000,113.550003,114.669998,107.728500,9397200
2019-07-19,114.889999,115.120003,113.400002,113.540001,106.666908,10402800
2019-07-22,112.910004,114.449997,112.769997,114.269997,107.352715,9061100
2019-07-23,114.879997,116.449997,114.820000,116.360001,109.316208,12752200
2019-07-24,115.580002,116.879997,115.519997,116.830002,109.757759,10011000
2019-07-25,116.889999,117.239998,115.320000,115.709999,108.705566,10138400
2019-07-26,115.769997,116.510002,115.529999,116.220001,109.184692,12800400
2019-07-29,116.459999,117.180000,115.790001,115.849998,108.837097,8500400
2019-07-30,115.190002,116.080002,114.760002,115.589996,108.592827,7121100
2019-07-31,116.099998,116.180000,114.860001,116.000000,108.977997,13648000
2019-08-01,115.330002,116.800003,112.599998,112.940002,106.103241,15664500
2019-08-02,112.400002,113.430000,111.400002,112.930000,106.093849,11025500
2019-08-05,110.790001,110.980003,108.269997,109.570000,102.937248,15855300
2019-08-06,110.050003,110.500000,108.339996,110.430000,103.745178,10203500
2019-08-07,108.000000,108.279999,105.940002,108.029999,101.490463,17320900
2019-08-08,109.050003,110.080002,108.720001,109.860001,103.209679,10903300
2019-08-09,109.349998,110.449997,108.290001,109.739998,103.096954,9980800
2019-08-12,108.440002,108.510002,107.209999,107.680000,101.161652,9393700
2019-08-13,107.949997,110.330002,107.029999,109.339996,102.721153,12124700
2019-08-14,106.300003,106.910004,104.449997,104.800003,98.455986,19491800
2019-08-15,104.820000,106.379997,104.339996,105.199997,98.831764,13365600
2019-08-16,106.370003,107.980003,105.870003,107.720001,101.199226,11830600
2019-08-19,109.629997,109.750000,108.419998,108.690002,102.110519,8265400
2019-08-20,107.849998,108.440002,107.239998,107.309998,100.814056,8374000
2019-08-21,108.209999,108.430000,107.449997,107.610001,101.095879,8189300
2019-08-22,108.370003,109.269997,107.930000,108.720001,102.138695,9343400
2019-08-23,108.000000,108.779999,105.110001,106.019997,99.602135,14762300
2019-08-26,106.620003,106.989998,106.010002,106.870003,100.400681,8209500
2019-08-27,107.349998,107.559998,104.839996,105.739998,99.339096,14331800
2019-08-28,105.080002,107.209999,105.040001,106.800003,100.334923,10585500
2019-08-29,108.139999,109.889999,108.019997,109.220001,102.608429,10002200
2019-08-30,109.839996,110.559998,109.470001,109.860001,103.209679,10170300
2019-09-03,108.980003,108.989998,107.320000,108.559998,101.988380,9868800
2019-09-04,109.449997,110.220001,108.559998,109.870003,103.219078,6929200
2019-09-05,111.250000,113.720001,111.199997,112.370003,105.567749,13224700
2019-09-06,112.660004,112.980003,111.959999,112.610001,105.793221,7836600
2019-09-09,113.709999,116.059998,113.599998,115.400002,108.414322,13985100
2019-09-10,116.300003,117.269997,115.730003,116.870003,109.795334,14333100
2019-09-11,116.889999,117.199997,115.379997,117.190002,110.095978,9919200
2019-09-12,116.550003,118.470001,115.919998,117.910004,110.772385,12283500
2019-09-13,119.000000,120.400002,118.750000,120.230003,112.951950,16257200
2019-09-16,118.900002,119.870003,118.379997,119.160004,111.946716,11993900
2019-09-17,118.419998,118.610001,117.239998,118.570000,111.392426,10735400
2019-09-18,118.320000,120.080002,117.750000,119.760002,112.510391,10665600
2019-09-19,119.699997,120.339996,119.089996,119.379997,112.153389,9382600
2019-09-20,119.739998,120.339996,118.870003,118.900002,111.702454,21862800
2019-09-23,117.779999,119.120003,117.680000,118.879997,111.683662,9135100
2019-09-24,118.750000,119.260002,117.040001,117.330002,110.227501,11696500
2019-09-25,117.269997,118.360001,117.120003,118.000000,110.856934,9389400
2019-09-26,117.879997,118.050003,116.949997,117.029999,109.945656,9899200
2019-09-27,117.959999,118.639999,117.279999,117.720001,110.593887,10207800
2019-09-30,118.360001,118.769997,117.220001,117.690002,110.565697,9755000
2019-10-01,118.400002,119.000000,115.410004,115.550003,108.555244,11250300
2019-10-02,114.809998,114.900002,112.930000,113.250000,106.394470,12548700
2019-10-03,112.269997,112.910004,110.519997,112.190002,106.242958,12735200
2019-10-04,112.339996,114.940002,112.269997,114.620003,108.544144,9453100
2019-10-07,114.190002,115.500000,114.070000,114.370003,108.307396,6771600
2019-10-08,113.059998,113.059998,111.660004,111.820000,105.892563,10806300
2019-10-09,112.669998,113.160004,112.070000,112.629997,106.659637,7273700
2019-10-10,113.139999,115.400002,113.000000,114.209999,108.155876,10994100
2019-10-11,116.029999,117.989998,115.870003,116.139999,109.983559,15076500
2019-10-14,115.849998,116.870003,115.660004,116.449997,110.277138,8779000
2019-10-15,118.849998,121.589996,117.870003,119.959999,113.601074,23379000
2019-10-16,119.959999,120.620003,119.379997,119.680000,113.335915,11087700
2019-10-17,120.750000,121.570000,119.879997,120.349998,113.970398,10818500
2019-10-18,120.000000,121.019997,119.860001,120.559998,114.169273,10417400
2019-10-21,122.050003,123.769997,121.989998,123.550003,117.000778,12714600
2019-10-22,123.449997,125.099998,123.120003,124.790001,118.175056,12549100
2019-10-23,124.199997,125.150002,124.169998,125.120003,118.487564,8828300
2019-10-24,125.290001,125.660004,124.070000,125.029999,118.402321,8020500
2019-10-25,125.000000,126.650002,124.750000,126.029999,119.349312,9055700
2019-10-28,126.570000,127.209999,126.400002,126.510002,119.803886,9522200
2019-10-29,126.059998,127.419998,125.940002,126.430000,119.728111,9797300
2019-10-30,126.050003,126.260002,124.919998,125.730003,119.065224,8513700
2019-10-31,125.489998,125.730003,123.860001,124.919998,118.298157,11589100
2019-11-01,126.199997,127.989998,126.019997,127.800003,121.025490,11682600
2019-11-04,129.080002,129.419998,128.559998,128.820007,121.991417,9159900
2019-11-05,129.389999,130.300003,128.839996,129.100006,122.256592,13747600
2019-11-06,128.690002,129.839996,128.580002,129.300003,122.445976,11231100
2019-11-07,130.429993,131.289993,129.919998,130.000000,123.108871,13528900
2019-11-08,129.880005,130.399994,129.250000,130.380005,123.468750,9293400
2019-11-11,129.600006,130.100006,129.350006,129.919998,123.033112,8679000
2019-11-12,129.630005,130.619995,129.009995,129.160004,122.313400,9099000
2019-11-13,128.130005,128.820007,127.419998,128.479996,121.669441,8023300
2019-11-14,127.720001,128.839996,127.589996,128.600006,121.783089,8483400
2019-11-15,129.229996,129.529999,128.399994,129.529999,122.663795,10163600
2019-11-18,129.559998,130.649994,128.990005,130.619995,123.696014,8749300
2019-11-19,130.990005,131.250000,130.179993,130.580002,123.658134,8824500
2019-11-20,130.300003,130.619995,128.940002,129.630005,122.758492,11782800
2019-11-21,130.000000,130.720001,129.389999,129.929993,123.042564,7705500
2019-11-22,130.149994,131.220001,130.100006,130.789993,123.856987,8167900
2019-11-25,131.250000,132.070007,130.869995,131.490005,124.519905,10068500
2019-11-26,131.820007,131.820007,130.360001,131.669998,124.690338,10490700
2019-11-27,132.289993,132.429993,131.649994,132.059998,125.059662,6607900
2019-11-29,131.869995,132.410004,131.449997,131.759995,124.775574,5712000
2019-12-02,132.309998,132.740005,131.350006,131.470001,124.500946,8615600
2019-12-03,129.770004,129.960007,128.589996,129.779999,122.900536,10361300
2019-12-04,130.380005,132.470001,129.990005,132.339996,125.324837,10318200
2019-12-05,132.679993,133.309998,132.179993,133.059998,126.006668,9587400
2019-12-06,134.690002,135.779999,134.649994,135.039993,127.881706,10170600
2019-12-09,134.630005,135.460007,134.410004,134.410004,127.285110,8498200
2019-12-10,133.250000,134.770004,132.880005,134.500000,127.370331,7532900
2019-12-11,134.289993,135.020004,134.009995,134.179993,127.067284,9011900
2019-12-12,134.490005,138.470001,134.210007,138.020004,130.703751,13717400
2019-12-13,137.949997,138.830002,136.220001,136.809998,129.557877,10592100
2019-12-16,138.380005,138.839996,137.320007,137.339996,130.059784,11372000
2019-12-17,137.729996,138.669998,137.229996,138.179993,130.855255,11546800
2019-12-18,138.149994,139.020004,137.720001,138.039993,130.722672,10381500
2019-12-19,137.759995,138.220001,137.100006,137.350006,130.069260,9350400
2019-12-20,138.020004,138.880005,136.899994,137.240005,129.965103,29992600
2019-12-23,137.600006,137.910004,136.880005,137.199997,129.927231,9738400
2019-12-24,137.330002,137.630005,137.059998,137.580002,130.287064,3324300
2019-12-26,137.889999,139.100006,137.779999,139.039993,131.669662,6770900
2019-12-27,139.300003,139.770004,138.669998,139.139999,131.764359,7868200
2019-12-30,139.899994,140.080002,138.470001,138.630005,131.281418,6963000
2019-12-31,138.509995,139.479996,138.289993,139.399994,132.010590,7201600
2020-01-02,139.789993,141.100006,139.259995,141.089996,133.611008,10803700
2020-01-03,137.500000,139.229996,137.080002,138.339996,131.847824,10386800
2020-01-06,136.559998,138.270004,136.500000,138.229996,131.742981,10259000
2020-01-07,137.279999,137.860001,135.820007,135.880005,129.503265,10531300
2020-01-08,135.699997,137.580002,135.600006,136.940002,130.513519,9695300
2020-01-09,138.050003,138.229996,137.039993,137.440002,130.990067,9469000
2020-01-10,137.210007,137.250000,135.809998,136.070007,129.684357,10190900
2020-01-13,136.190002,137.199997,135.759995,137.199997,130.761337,12355200
2020-01-14,137.940002,140.759995,137.690002,138.800003,132.286240,24906000
2020-01-15,137.850006,138.600006,136.149994,136.720001,130.303848,16293400
2020-01-16,137.449997,137.899994,136.839996,137.250000,130.808975,10783800
2020-01-17,137.539993,138.289993,137.320007,138.199997,131.714386,14697700
2020-01-21,137.190002,138.070007,136.690002,136.839996,130.418213,8474200
2020-01-22,137.240005,137.399994,136.380005,136.679993,130.265701,7549100
2020-01-23,135.710007,136.740005,134.720001,136.539993,130.132278,9345700
2020-01-24,136.369995,136.429993,132.320007,133.149994,126.901382,15166400
2020-01-27,130.270004,132.940002,129.710007,132.029999,125.833946,12860500
2020-01-28,132.839996,134.970001,132.479996,134.429993,128.121307,13062800
2020-01-29,134.809998,135.539993,133.690002,134.229996,127.930695,9326000
2020-01-30,132.690002,136.130005,132.690002,135.889999,129.512787,9048900
2020-01-31,134.490005,134.830002,131.470001,132.360001,126.148468,12785200
2020-02-03,132.660004,134.240005,132.660004,133.369995,127.111053,10021100
2020-02-04,135.550003,136.600006,135.080002,135.289993,128.940964,9157100
2020-02-05,136.570007,137.729996,136.009995,137.589996,131.132996,10150700
2020-02-06,138.240005,138.289993,137.110001,137.610001,131.152084,8992300
2020-02-07,136.729996,137.669998,136.300003,137.169998,130.732727,6379800
2020-02-10,136.949997,137.850006,136.750000,137.740005,131.275986,5960700
2020-02-11,138.259995,138.820007,137.779999,138.000000,131.523773,6578600
2020-02-12,138.600006,139.289993,137.800003,138.000000,131.523773,7958000
2020-02-13,137.750000,138.339996,136.399994,137.880005,131.409409,7447500
2020-02-14,137.839996,138.190002,136.940002,137.460007,131.009140,6627600
2020-02-18,137.339996,137.710007,135.050003,135.639999,129.274521,8996400
2020-02-19,136.910004,138.389999,136.339996,137.490005,131.037704,7071200
2020-02-20,137.169998,138.360001,136.529999,137.490005,131.037704,7422800
2020-02-21,136.550003,136.919998,134.919998,135.809998,129.436539,9772800
2020-02-24,131.440002,133.199997,130.800003,132.160004,125.957855,13618400
2020-02-25,131.000000,132.229996,125.589996,126.260002,120.334724,20797200
2020-02-26,126.930000,128.949997,126.339996,126.639999,120.696892,24825600
2020-02-27,122.910004,125.620003,121.300003,121.370003,115.674210,23005500
2020-02-28,117.519997,118.489998,112.660004,116.110001,110.661057,45931400
2020-03-02,116.629997,121.580002,114.459999,121.519997,115.817169,27355400
2020-03-03,120.970001,122.949997,116.239998,116.959999,111.471169,32547700
2020-03-04,118.330002,120.190002,114.699997,119.849998,114.225548,25795900
2020-03-05,115.669998,116.430000,112.580002,113.970001,108.621483,25025600
2020-03-06,106.260002,110.320000,105.019997,108.080002,103.007896,38159400
2020-03-09,96.570000,99.230003,93.000000,93.440002,89.054947,40352000
2020-03-10,99.000000,101.279999,94.580002,100.699997,95.974236,31102700
2020-03-11,97.699997,100.050003,94.550003,95.959999,91.456673,38127000
2020-03-12,89.589996,96.959999,86.320000,88.050003,83.917892,49725200
2020-03-13,95.989998,103.989998,92.000000,103.910004,99.033600,38543300
2020-03-16,85.199997,93.980003,84.550003,88.360001,84.213341,38589700
2020-03-17,90.889999,97.440002,87.500000,93.760002,89.359924,35239800
2020-03-18,87.669998,90.790001,80.360001,83.889999,79.953110,41525600
2020-03-19,81.559998,88.110001,76.910004,85.300003,81.296944,32175100
2020-03-20,86.300003,89.459999,82.480003,83.500000,79.581429,30150800
2020-03-23,82.680000,83.750000,78.089996,79.029999,75.321190,32536600
2020-03-24,84.900002,90.099998,82.900002,88.430000,84.280052,34363200
2020-03-25,89.239998,95.150002,84.540001,91.730003,87.425201,38111700
2020-03-26,94.080002,98.570000,93.540001,98.120003,93.515305,29826300
2020-03-27,93.190002,94.839996,90.550003,91.129997,86.853348,30041500
2020-03-30,90.650002,94.089996,89.300003,93.500000,89.112129,21656900
2020-03-31,92.050003,94.169998,89.339996,90.029999,85.804962,23379300
2020-04-01,85.099998,86.559998,83.250000,84.360001,80.401054,28029600
2020-04-02,83.510002,87.910004,82.959999,87.510002,83.403229,24018000
2020-04-03,86.000000,87.480003,82.769997,84.050003,80.938026,21199400
2020-04-06,88.989998,90.989998,87.699997,89.459999,86.147713,26820800
2020-04-07,94.449997,94.500000,90.379997,90.639999,87.284012,22563800
2020-04-08,92.099998,94.860001,90.550003,94.300003,90.808510,22903300
2020-04-09,96.919998,104.389999,96.889999,102.760002,98.955269,42055900
2020-04-13,103.110001,103.110001,97.300003,98.190002,94.554474,26911900
2020-04-14,101.019997,102.000000,93.639999,95.500000,91.964073,46151300
2020-04-15,91.150002,92.029999,90.129997,90.790001,87.428467,30118600
